Temperature,CO2,Humidity,HumidityRatio,Light,WorkHours,Occupancy
20.39,653.3333333,32.79,0.004860084,0,0,0
20.39,651,32.79,0.004860084,0,0,0
20.39,663,32.845,0.0048683,0,0,0
20.39,661.6666667,32.86333333,0.004871038,0,0,0
20.39,661,32.79,0.004860084,0,0,0
20.39,659.5,32.79,0.004860084,0,0,0
20.39,661.5,32.79,0.004860084,0,0,0
20.39,663,32.79,0.004860084,0,0,0
20.39,661.6666667,32.79,0.004860084,0,0,0
20.39,653,32.79,0.004860084,0,0,0
20.39,646,32.79,0.004860084,0,0,0
20.39,646.5,32.79,0.004860084,0,0,0
20.39,657,32.79,0.004860084,0,0,0
20.39,659.5,32.79,0.004860084,0,0,0
20.39,659,32.79,0.004860084,0,0,0
20.39,655,32.79,0.004860084,0,0,0
20.39,652,32.7,0.00484664,0,0,0
20.39,656,32.79,0.004860084,0,0,0
20.39,659,32.7,0.00484664,0,0,0
20.39,660,32.7,0.00484664,0,0,0
20.39,664.3333333,32.7,0.00484664,0,0,0
20.39,664,32.7,0.00484664,0,0,0
20.39,665.5,32.7,0.00484664,0,0,0
20.5,661,32.79,0.004893459,0,0,0
20.39,661,32.7,0.00484664,0,0,0
20.39,662,32.7,0.00484664,0,0,0
20.39,663.3333333,32.7,0.00484664,0,0,0
20.445,665,32.745,0.004870001,0,0,0
20.5,668.5,32.7,0.004879923,0,0,0
20.5,668,32.7,0.004879923,0,0,0
20.39,669,32.7,0.00484664,0,0,0
20.39,668,32.7,0.00484664,0,0,0
20.39,664,32.66333333,0.004841164,0,0,0
20.445,665.25,32.645,0.004855013,0,0,0
20.42666667,658,32.62666667,0.004846733,0,0,0
20.39,663.5,32.59,0.00483021,0,0,0
20.39,668.3333333,32.59,0.00483021,0,0,0
20.39,672,32.59,0.00483021,0,0,0
20.445,675,32.645,0.004855013,0,0,0
20.39,674.5,32.59,0.00483021,0,0,0
20.39,671,32.545,0.004823489,0,0,0
20.39,670,32.5,0.004816768,0,0,0
20.39,672,32.545,0.004823489,0,0,0
20.5,670,32.59,0.004863379,0,0,0
20.39,678.5,32.5,0.004816768,0,0,0
20.39,679,32.5,0.004816768,0,0,0
20.445,675.5,32.545,0.004840025,0,0,0
20.42666667,677,32.53,0.004832262,0,0,0
20.39,675.5,32.5,0.004816768,0,0,0
20.39,676,32.5,0.004816768,0,0,0
20.42666667,673.6666667,32.5,0.004827771,0,0,0
20.39,674.5,32.5,0.004816768,0,0,0
20.5,675.5,32.5,0.004849843,0,0,0
20.5,675.5,32.5,0.004849843,0,0,0
20.445,676,32.5,0.00483328,0,0,0
20.5,675.5,32.5,0.004849843,0,0,0
20.445,681,32.45,0.004825787,0,0,0
20.5,675,32.5,0.004849843,0,0,0
20.39,677,32.4,0.004801833,0,0,0
20.39,678,32.4,0.004801833,0,0,0
20.445,672,32.45,0.004825787,0,0,0
20.445,672.5,32.45,0.004825787,0,0,0
20.39,671,32.4,0.004801833,0,0,0
20.39,675,32.29,0.004785405,0,0,0
20.39,679,32.29,0.004785405,0,0,0
20.39,673.5,32.29,0.004785405,0,0,0
20.39,676,32.29,0.004785405,0,0,0
20.46333333,679.3333333,32.36333333,0.00481829,0,0,0
20.42666667,684.6666667,32.32666667,0.004801824,0,0,0
20.39,685.3333333,32.29,0.004785405,0,0,0
20.39,686,32.29,0.004785405,0,0,0
20.39,679,32.29,0.004785405,0,0,0
20.39,677,32.29,0.004785405,0,0,0
20.39,684,32.29,0.004785405,0,0,0
20.39,678.5,32.245,0.004778684,0,0,0
20.39,680,32.245,0.004778684,0,0,0
20.39,675,32.245,0.004778684,0,0,0
20.39,676,32.2,0.004771964,0,0,0
20.5,682,32.29,0.004818263,0,0,0
20.39,679.5,32.245,0.004778684,0,0,0
20.39,681,32.2,0.004771964,0,0,0
20.39,683.3333333,32.2,0.004771964,0,0,0
20.39,684,32.2,0.004771964,0,0,0
20.39,683.5,32.2,0.004771964,0,0,0
20.39,680,32.2,0.004771964,0,0,0
20.39,680,32.2,0.004771964,0,0,0
20.39,685.5,32.2,0.004771964,0,0,0
20.39,682,32.2,0.004771964,0,0,0
20.39,690.5,32.2,0.004771964,0,0,0
20.39,689,32.145,0.004763751,0,0,0
20.39,690,32.09,0.004755538,0,0,0
20.39,684,32.2,0.004771964,0,0,0
20.39,688,32.09,0.004755538,0,0,0
20.39,691,32.09,0.004755538,0,0,0
20.39,691,32.09,0.004755538,0,0,0
20.39,698,32.09,0.004755538,0,0,0
20.39,693.5,32.09,0.004755538,0,0,0
20.39,695.3333333,32.09,0.004755538,0,0,0
20.39,688.5,32.09,0.004755538,0,0,0
20.39,685.5,32.09,0.004755538,0,0,0
20.39,686,32.09,0.004755538,0,0,0
20.39,688.3333333,32,0.004742099,0,0,0
20.39,692,32,0.004742099,0,0,0
20.39,684,32,0.004742099,0,0,0
20.39,690,32,0.004742099,0,0,0
20.39,690.6666667,32,0.004742099,0,0,0
20.39,692,32,0.004742099,0,0,0
20.39,691,32,0.004742099,0,0,0
20.39,696,32,0.004742099,0,0,0
20.39,696,32,0.004742099,0,0,0
20.39,699,32,0.004742099,0,0,0
20.39,698.3333333,32,0.004742099,0,0,0
20.39,694.3333333,32,0.004742099,0,0,0
20.39,695,32,0.004742099,0,0,0
20.39,696,32,0.004742099,0,0,0
20.39,692,32,0.004742099,0,0,0
20.39,694,32,0.004742099,0,0,0
20.39,692.6666667,32,0.004742099,0,0,0
20.39,694.6666667,32,0.004742099,0,0,0
20.34,694,32,0.004727364,0,0,0
20.39,700,31.89,0.004725674,0,0,0
20.39,694,31.89,0.004725674,0,0,0
20.32333333,701,31.89,0.004706105,0,0,0
20.39,705,31.89,0.004725674,0,0,0
20.39,704.5,31.89,0.004725674,0,0,0
20.34,700,31.89,0.004710991,0,0,0
20.39,700,31.89,0.004725674,0,0,0
20.39,706.5,31.79,0.004710743,0,0,0
20.39,703.3333333,31.85666667,0.004720697,0,0,0
20.29,697,31.79,0.00468151,0,0,0
20.39,698.5,31.79,0.004710743,0,0,0
20.39,699,31.79,0.004710743,0,0,0
20.39,700,31.79,0.004710743,0,0,0
20.39,695,31.79,0.004710743,0,0,0
20.34,701,31.79,0.004696107,0,0,0
20.34,698.5,31.79,0.004696107,0,0,0
20.39,699,31.79,0.004710743,0,0,0
20.39,699,31.79,0.004710743,0,0,0
20.35666667,702,31.79,0.004700981,0,0,0
20.39,703,31.7,0.004697306,0,0,0
20.29,700,31.745,0.004674834,0,0,0
20.32333333,701,31.7,0.004677856,0,0,0
20.39,708.5,31.7,0.004697306,0,0,0
20.39,706,31.7,0.004697306,0,0,0
20.34,708.5,31.7,0.004682711,0,0,0
20.39,707,31.7,0.004697306,0,0,0
20.34,706.5,31.65,0.00467527,0,0,0
20.29,700.5,31.6,0.004653321,0,0,0
20.39,712,31.6,0.004682376,0,0,0
20.35666667,710,31.6,0.004672673,0,0,0
20.39,705,31.6,0.004682376,0,0,0
20.39,709.5,31.6,0.004682376,0,0,0
20.35666667,704,31.56666667,0.004667707,0,0,0
20.29,708.5,31.6,0.004653321,0,0,0
20.29,710.5,31.55,0.004645903,0,0,0
20.29,708.5,31.5,0.004638486,0,0,0
20.34,707.5,31.5,0.004652947,0,0,0
20.34,707.5,31.5,0.004652947,0,0,0
20.29,706,31.5,0.004638486,0,0,0
20.29,709,31.5,0.004638486,0,0,0
20.29,706.5,31.5,0.004638486,0,0,0
20.29,706.3333333,31.5,0.004638486,0,0,0
20.29,713,31.39,0.004622167,0,0,0
20.29,707.5,31.445,0.004630326,0,0,0
20.32333333,710.6666667,31.39,0.004631769,0,0,0
20.32333333,711.6666667,31.39,0.004631769,0,0,0
20.39,717,31.34,0.004643563,0,0,0
20.34,713.5,31.29,0.004621696,0,0,0
20.34,713,31.29,0.004621696,0,0,0
20.29,713.5,31.2,0.004593983,0,0,0
20.29,715.5,31.29,0.004607333,0,0,0
20.29,713,31.29,0.004607333,0,0,0
20.29,714,31.2225,0.004597321,0,0,0
20.39,714,31.29,0.004636099,0,0,0
20.29,718.5,31.29,0.004607333,0,0,0
20.29,719.5,31.245,0.004600658,0,0,0
20.29,720,31.29,0.004607333,0,0,0
20.29,715.5,31.2,0.004593983,0,0,0
20.29,715,31.2,0.004593983,0,0,0
20.29,717,31.2,0.004593983,0,0,0
20.29,720,31.1,0.004579151,0,0,0
20.29,721,31.2,0.004593983,0,0,0
20.29,722,31.2,0.004593983,0,0,0
20.29,721,31.2,0.004593983,0,0,0
20.29,715.5,31.2,0.004593983,0,0,0
20.29,718,31.13333333,0.004584095,0,0,0
20.29,717.6666667,31.1,0.004579151,0,0,0
20.29,722,31,0.004564319,0,0,0
20.29,722.5,31.1,0.004579151,0,0,0
20.245,723,31.1,0.004566337,0,0,0
20.29,720.5,31.05,0.004571734,0,0,0
20.245,721,31.05,0.004558942,0,0,0
20.29,722,31,0.004564319,0,0,0
20.29,720.6666667,31.06666667,0.004574206,0,0,0
20.29,723.6666667,31.03333333,0.004569262,0,0,0
20.29,715.3333333,31,0.004564319,0,0,0
20.29,718,31,0.004564319,0,0,0
20.29,715,31,0.004564319,0,0,0
20.29,712,31,0.004564319,0,0,0
20.29,718,31,0.004564319,0,0,0
20.29,718.5,31,0.004564319,0,0,0
20.29,719.3333333,31,0.004564319,0,0,0
20.29,716,31,0.004564319,0,0,0
20.29,717.5,30.89,0.004548004,0,0,0
20.245,728,30.84,0.004527884,0,0,0
20.245,728,30.84,0.004527884,0,0,0
20.245,728,30.84,0.004527884,0,0,0
20.29,727,30.89,0.004548004,0,0,0
20.29,723,30.84,0.004540589,0,0,0
20.26,724.6666667,30.85666667,0.004534582,0,0,0
20.29,717,30.89,0.004548004,0,0,0
20.29,713,30.89,0.004548004,0,0,0
20.29,709.5,30.79,0.004533174,0,0,0
20.23,715.3333333,30.66333333,0.004497555,0,0,0
20.26,717.6666667,30.76,0.004520273,0,0,0
20.29,720.5,30.695,0.004519085,0,0,0
20.245,714.5,30.65,0.004499786,0,0,0
20.2,715.5,30.65,0.004487192,0,0,0
20.245,715,30.65,0.004499786,0,0,0
20.29,713,30.7,0.004519827,0,0,0
20.29,713,30.7,0.004519827,0,0,0
20.245,714.5,30.65,0.004499786,0,0,0
20.2,715.5,30.6,0.004479819,0,0,0
20.26,724.3333333,30.66666667,0.004506458,0,0,0
20.29,723,30.6,0.004504998,0,0,0
20.29,721.3333333,30.6,0.004504998,0,0,0
20.29,721,30.55,0.004497583,0,0,0
20.29,721,30.5,0.004490169,0,0,0
20.29,717.5,30.55,0.004497583,0,0,0
20.29,717,30.5,0.004490169,0,0,0
20.29,725,30.53333333,0.004495112,0,0,0
20.2,724.5,30.39,0.004448856,0,0,0
20.2,727.5,30.39,0.004448856,0,0,0
20.2,728,30.34,0.004441484,0,0,0
20.29,734.5,30.5,0.004490169,0,0,0
20.2,727,30.39,0.004448856,0,0,0
20.26,730.3333333,30.43,0.00447143,0,0,0
20.245,730.5,30.445,0.004469474,0,0,0
20.29,727.3333333,30.42666667,0.004479295,0,0,0
20.29,725.5,30.34,0.004466445,0,0,0
20.29,731,30.34,0.004466445,0,0,0
20.245,727.5,30.245,0.004439903,0,0,0
20.29,728,30.245,0.00445236,0,0,0
20.2,730,30.29,0.004434112,0,0,0
20.2675,731,30.34,0.004460193,0,0,0
20.29,729.6666667,30.35666667,0.004468916,0,0,0
20.245,730.5,30.245,0.004439903,0,0,0
20.2,731,30.1,0.004406101,0,0,0
20.245,731,30.1975,0.004432881,0,0,0
20.245,734,30.05,0.004411075,0,0,0
20.29,733.3333333,30.2,0.004445688,0,0,0
20.245,733.5,30.15,0.004425858,0,0,0
20.29,732,30.2,0.004445688,0,0,0
20.29,731,30.15,0.004438275,0,0,0
20.29,728,30.1,0.004430862,0,0,0
20.245,734.5,30,0.004403683,0,0,0
20.2,731.5,30.06666667,0.004401187,0,0,0
20.29,730.5,30.1,0.004430862,0,0,0
20.29,725,30.05,0.004423449,0,0,0
20.245,723.5,29.84,0.004380031,0,0,0
20.245,732.5,30,0.004403683,0,0,0
20.29,732,30.05,0.004423449,0,0,0
20.2,721,30,0.00439136,0,0,0
20.23,723.5,30,0.004399572,0,0,0
20.245,730,30,0.004403683,0,0,0
20.2,727.5,29.89,0.004375145,0,0,0
20.2675,727.5,29.89,0.004393573,0,0,0
20.29,733,29.89,0.00439973,0,0,0
20.29,729.5,29.89,0.00439973,0,0,0
20.29,731,29.89,0.00439973,0,0,0
20.29,733,29.89,0.00439973,0,0,0
20.29,733.3333333,29.82333333,0.004389848,0,0,0
20.29,731,29.745,0.004378237,0,0,0
20.29,733,29.745,0.004378237,0,0,0
20.2,730.5,29.7,0.004347139,0,0,0
20.245,733.5,29.745,0.004365989,0,0,0
20.26,733,29.66666667,0.004358479,0,0,0
20.29,733,29.7,0.004371566,0,0,0
20.245,729,29.695,0.004358599,0,0,0
20.26,727,29.63333333,0.004353548,0,0,0
20.29,730,29.7,0.004371566,0,0,0
20.26,723.3333333,29.66666667,0.004358479,0,0,0
20.29,723,29.7,0.004371566,0,0,0
20.245,726.5,29.6,0.004344557,0,0,0
20.245,727.5,29.55,0.004337167,0,0,0
20.245,729.5,29.65,0.004351947,0,0,0
20.29,733,29.6,0.004356744,0,0,0
20.2,728,29.6,0.0043324,0,0,0
20.29,730.5,29.6,0.004356744,0,0,0
20.2,738,29.5,0.004317662,0,0,0
20.2,739,29.46333333,0.004312258,0,0,0
20.29,738,29.5,0.004341923,0,0,0
20.26,735.3333333,29.46333333,0.004328398,0,0,0
20.2,732,29.39,0.004301451,0,0,0
20.29,726.5,29.5,0.004341923,0,0,0
20.245,734,29.445,0.004321649,0,0,0
20.29,733,29.5,0.004341923,0,0,0
20.29,733,29.5,0.004341923,0,0,0
20.29,731,29.5,0.004341923,0,0,0
20.29,739,29.5,0.004341923,0,0,0
20.26,732.3333333,29.42666667,0.004322974,0,0,0
20.29,727.6666667,29.46333333,0.004336488,0,0,0
20.29,723,29.5,0.004341923,0,0,0
20.29,725.5,29.39,0.00432562,0,0,0
20.29,727,29.39,0.00432562,0,0,0
20.245,735,29.34,0.004306131,0,0,0
20.245,732.5,29.34,0.004306131,0,0,0
20.29,731,29.29,0.0043108,0,0,0
20.29,732.5,29.29,0.0043108,0,0,0
20.29,729,29.29,0.0043108,0,0,0
20.29,733,29.2,0.004297462,0,0,0
20.29,729.5,29.2,0.004297462,0,0,0
20.29,733,29.2,0.004297462,0,0,0
20.29,734,29.2,0.004297462,0,0,0
20.29,732,29.2,0.004297462,0,0,0
20.29,730,29,0.004267826,0,0,0
20.29,734,29.2,0.004297462,0,0,0
20.245,731,29.15,0.004278054,0,0,0
20.29,732,29.175,0.004293758,0,0,0
20.29,730,29,0.004267826,0,0,0
20.26,737.6666667,29.13333333,0.004279585,0,0,0
20.2,739,29.1,0.004258717,0,0,0
20.2675,730,29.175,0.004287749,0,0,0
20.26,727.5,29.16666667,0.004284515,0,0,0
20.29,733.5,29.2,0.004297462,0,0,0
20.29,729,29,0.004267826,0,0,0
20.29,711,29.1,0.004282644,0,0,0
20.29,712,29.1,0.004282644,0,0,0
20.245,709,29.05,0.004263277,0,0,0
20.29,698.3333333,29,0.004267826,0,0,0
20.29,697,29,0.004267826,0,0,0
20.29,711,29,0.004267826,0,0,0
20.29,749,29,0.004267826,0,0,0
20.29,758,29,0.004267826,0,0,0
20.29,774,28.93,0.004257454,0,0,0
20.29,778,28.89,0.004251527,0,0,0
20.29,781.3333333,28.89,0.004251527,0,0,0
20.29,775,28.84,0.004244119,0,0,0
20.29,775.6666667,28.79,0.00423671,0,0,0
20.34,781.5,28.745,0.004243222,0,0,0
20.29,783.5,28.745,0.004230043,0,0,0
20.29,786,28.79,0.00423671,0,0,0
20.29,790,28.79,0.00423671,0,0,0
20.29,789,28.79,0.00423671,0,0,0
20.29,801,28.73,0.004227821,0,0,0
20.29,804,28.65,0.004215968,0,0,0
20.29,798,28.6,0.004208561,0,0,0
20.29,797,28.6,0.004208561,0,0,0
20.29,793,28.6,0.004208561,0,0,0
20.29,802.6666667,28.53333333,0.004198685,0,0,0
20.29,799,28.5,0.004193747,0,0,0
20.29,803.3333333,28.6,0.004208561,0,0,0
20.29,806.5,28.6,0.004208561,0,0,0
20.29,805,28.6,0.004208561,0,0,0
20.29,801,28.5,0.004193747,0,0,0
20.29,805,28.55,0.004201154,0,0,0
20.29,807,28.6,0.004208561,0,0,0
20.29,808.6666667,28.56666667,0.004203623,0,0,0
20.29,815,28.5,0.004193747,0,0,0
20.29,818,28.5,0.004193747,0,0,0
20.29,810.5,28.5,0.004193747,0,0,0
20.29,809.5,28.5,0.004193747,0,0,0
20.29,810,28.5,0.004193747,0,0,0
20.29,816.5,28.5,0.004193747,0,0,0
20.2,811,28.39,0.004154116,0,0,0
20.245,813.5,28.4175,0.004169831,0,0,0
20.26,820,28.29,0.004154875,0,0,0
20.29,815.3333333,28.5,0.004193747,0,0,0
20.29,817,28.39,0.004177451,0,0,0
20.29,815.5,28.39,0.004177451,0,0,0
20.29,822,28.39,0.004177451,0,0,0
20.29,826,28.34,0.004170045,0,0,0
20.29,825.5,28.39,0.004177451,0,0,0
20.245,824.5,28.245,0.004144351,0,0,0
20.29,823,28.39,0.004177451,0,0,0
20.29,821,28.29,0.004162638,0,0,0
20.29,814.5,28.29,0.004162638,0,0,0
20.29,822.3333333,28.26,0.004158195,0,0,0
20.29,828,28.2,0.004149307,0,0,0
20.29,831.5,28.245,0.004155973,0,0,0
20.245,831.5,28.245,0.004144351,0,0,0
20.29,841.3333333,28.23,0.004153751,0,0,0
20.23,846.3333333,28.1,0.004119087,0,0,0
20.29,852,28.2,0.004149307,0,0,0
20.29,866,28.1,0.004134496,0,0,0
20.29,865.5,28.1,0.004134496,0,0,0
20.29,1018.5,28.1,0.004134496,0,0,0
20.29,953.5,28.05,0.00412709,0,0,0
20.29,926,28.05,0.00412709,0,0,0
20.29,921.3333333,28.1,0.004134496,0,0,0
20.29,905,28.1,0.004134496,0,0,0
20.34,885,28.05,0.004139946,0,0,0
20.29,874,28,0.004119685,0,0,0
20.29,870,28.05,0.00412709,0,0,0
20.29,858,27.89,0.004103393,0,0,0
20.29,863.5,28.025,0.004123387,0,0,0
20.29,862.3333333,28,0.004119685,0,0,0
20.34,858.5,27.89,0.004116175,0,0,0
20.39,857,27.89,0.004128992,0,0,0
20.39,858,27.89,0.004128992,0,0,0
20.29,859,27.79,0.004088584,0,0,0
20.39,869,27.84,0.004121541,0,0,0
20.35666667,859.3333333,27.79,0.004105572,0,0,0
20.39,853,27.79,0.00411409,0,0,0
20.39,853,27.79,0.00411409,0,0,0
20.39,851.5,27.79,0.00411409,0,0,0
20.39,859.5,27.79,0.00411409,0,0,0
20.39,859,27.7,0.004100678,0,0,0
20.39,852,27.6,0.004085777,0,0,0
20.39,852.5,27.7,0.004100678,0,0,0
20.39,845,27.65,0.004093227,0,0,0
20.39,851.5,27.7,0.004100678,0,0,0
20.39,863,27.6,0.004085777,0,0,0
20.39,859,27.6,0.004085777,0,0,0
20.39,860,27.7,0.004100678,0,0,0
20.39,851.6666667,27.6,0.004085777,0,0,0
20.39,853.5,27.53,0.004075347,0,0,0
20.39,851.3333333,27.5,0.004070877,0,0,0
20.39,854.25,27.55,0.004078327,0,0,0
20.39,852,27.55,0.004078327,0,0,0
20.39,854,27.5,0.004070877,0,0,0
20.39,853,27.46333333,0.004065413,0,0,0
20.39,853.5,27.5,0.004070877,0,0,0
20.39,855,27.5,0.004070877,0,0,0
20.39,856,27.5,0.004070877,0,0,0
20.39,855.5,27.5,0.004070877,0,0,0
20.39,853.6666667,27.39,0.004054487,0,0,0
20.39,855.5,27.39,0.004054487,0,0,0
20.39,853,27.39,0.004054487,0,0,0
20.39,851.5,27.34,0.004047037,0,0,0
20.39,853,27.34,0.004047037,0,0,0
20.39,855,27.39,0.004054487,0,0,0
20.39,853.6666667,27.39,0.004054487,0,0,0
20.39,863,27.29,0.004039588,0,0,0
20.39,856.5,27.29,0.004039588,0,0,0
20.39,857,27.2,0.00402618,0,0,0
20.39,861.5,27.2,0.00402618,0,0,0
20.39,860,27.245,0.004032884,0,0,0
20.39,865,27.29,0.004039588,0,0,0
20.39,864.5,27.245,0.004032884,0,0,0
20.39,868,27.2,0.00402618,0,0,0
20.39,858,27.2,0.00402618,0,0,0
20.39,853,27.2,0.00402618,0,0,0
20.39,854.5,27.2,0.00402618,0,0,0
20.39,859.3333333,27.13333333,0.004016248,0,0,0
20.39,860,27.1,0.004011282,0,0,0
20.39,864,27.1,0.004011282,0,0,0
20.39,865,27.1,0.004011282,0,0,0
20.39,861.6666667,27.1,0.004011282,0,0,0
20.39,865.5,27.1,0.004011282,0,0,0
20.39,852.5,27.05,0.004003833,0,0,0
20.39,859.5,27.1,0.004011282,0,0,0
20.39,852,27.1,0.004011282,0,0,0
20.39,861.6666667,27.1,0.004011282,0,0,0
20.39,864.5,27.05,0.004003833,0,0,0
20.39,865.3333333,27,0.003996385,0,0,0
20.34,867,27.1,0.003998833,0,0,0
20.34,861,27.15,0.004006258,0,0,0
20.35666667,853,27.1,0.004002979,0,0,0
20.39,856.5,27.1,0.004011282,0,0,0
20.39,861,27.1,0.004011282,0,0,0
20.39,862,27.05,0.004003833,0,0,0
20.39,857.3333333,27,0.003996385,0,0,0
20.29,857,27.1,0.003986418,0,0,0
20.35666667,858,27.1,0.004002979,0,0,0
20.34,864.5,27.05,0.003991407,0,0,0
20.34,864.5,27.05,0.003991407,0,0,0
20.39,864,27,0.003996385,0,0,0
20.39,863,27,0.003996385,0,0,0
20.39,863.5,27,0.003996385,0,0,0
20.39,860.6666667,27.1,0.004011282,0,0,0
20.39,865,27,0.003996385,0,0,0
20.39,865,26.89,0.003979999,0,0,0
20.39,860.5,26.89,0.003979999,0,0,0
20.39,863,26.89,0.003979999,0,0,0
20.39,865,26.89,0.003979999,0,0,0
20.39,863,26.89,0.003979999,0,0,0
20.39,861,26.89,0.003979999,0,0,0
20.39,862.5,26.89,0.003979999,0,0,0
20.39,866,26.89,0.003979999,0,0,0
20.39,867,26.89,0.003979999,0,0,0
20.39,873,26.89,0.003979999,0,0,0
20.39,872,26.89,0.003979999,0,0,0
20.39,866,26.89,0.003979999,0,0,0
20.39,863.3333333,26.89,0.003979999,0,0,0
20.39,868.5,26.79,0.003965104,0,0,0
20.39,871,26.79,0.003965104,0,0,0
20.39,864.6666667,26.76,0.003960635,0,0,0
20.39,869,26.7,0.003951699,0,0,0
20.39,862,26.7,0.003951699,0,0,0
20.5,868,26.7,0.003978796,0,0,0
20.39,867.5,26.7,0.003951699,0,0,0
20.39,864.25,26.7,0.003951699,0,0,0
20.39,859,26.7,0.003951699,0,0,0
20.39,860,26.7,0.003951699,0,0,0
20.39,865.5,26.65,0.003944252,0,0,0
20.39,866,26.7,0.003951699,0,0,0
20.39,863,26.6,0.003936805,0,0,0
20.445,871,26.65,0.003957754,0,0,0
20.39,868,26.6,0.003936805,0,0,0
20.39,869.6666667,26.55,0.003929358,0,0,0
20.39,866,26.6,0.003936805,0,0,0
20.39,866.5,26.6,0.003936805,0,0,0
20.39,868,26.5,0.003921911,0,0,0
20.39,856,26.5,0.003921911,0,0,0
20.42666667,860,26.53333333,0.003935833,0,0,0
20.39,855,26.5,0.003921911,0,0,0
20.39,859,26.5,0.003921911,0,0,0
20.39,854.5,26.5,0.003921911,0,0,0
20.39,852.5,26.445,0.00391372,0,0,0
20.39,863.5,26.5,0.003921911,0,0,0
20.5,869,26.5,0.003948803,0,0,0
20.39,863,26.5,0.003921911,0,0,0
20.39,857,26.5,0.003921911,0,0,0
20.39,860,26.5,0.003921911,0,0,0
20.39,857.5,26.5,0.003921911,0,0,0
20.39,857.5,26.5,0.003921911,0,0,0
20.39,853,26.39,0.003905529,0,0,0
20.39,859.5,26.5,0.003921911,0,0,0
20.39,862,26.445,0.00391372,0,0,0
20.39,858.5,26.39,0.003905529,0,0,0
20.39,861.3333333,26.39,0.003905529,0,0,0
20.39,848,26.39,0.003905529,0,0,0
20.39,851,26.39,0.003905529,0,0,0
20.39,858,26.39,0.003905529,0,0,0
20.39,860,26.39,0.003905529,0,0,0
20.39,859,26.39,0.003905529,0,0,0
20.39,860,26.39,0.003905529,0,0,0
20.39,860.6666667,26.39,0.003905529,0,0,0
20.39,868,26.39,0.003905529,0,0,0
20.39,860,26.34,0.003898083,0,0,0
20.39,848,26.39,0.003905529,0,0,0
20.39,856,26.39,0.003905529,0,0,0
20.39,857,26.39,0.003905529,0,0,0
20.39,856,26.39,0.003905529,0,0,0
20.39,851,26.39,0.003905529,0,0,0
20.39,848,26.29,0.003890638,0,0,0
20.39,846.5,26.365,0.003901806,0,0,0
20.39,846,26.29,0.003890638,0,0,0
20.39,847.5,26.29,0.003890638,0,0,0
20.39,842.5,26.2675,0.003887287,0,0,0
20.39,844,26.29,0.003890638,0,0,0
20.39,846.5,26.245,0.003883937,0,0,0
20.39,845,26.23,0.003881703,0,0,0
20.39,844,26.2,0.003877236,0,0,0
20.39,845,26.2,0.003877236,0,0,0
20.39,845,26.2,0.003877236,0,0,0
20.34,847,26.2,0.003865205,0,0,0
20.39,848,26.2,0.003877236,0,0,0
20.39,844,26.2,0.003877236,0,0,0
20.39,845,26.2,0.003877236,0,0,0
20.39,845,26.1,0.003862345,0,0,0
20.39,842,26,0.003847455,0,0,0
20.29,841.5,26.2,0.003853207,0,0,0
20.29,833,26.2,0.003853207,0,0,0
20.39,834,26.1,0.003862345,0,0,0
20.32333333,820.6666667,26,0.003831546,0,0,0
20.29,816,26.1,0.00383841,0,0,0
20.29,814.5,26.2,0.003853207,0,0,0
20.29,815.3333333,26.13333333,0.003843342,0,0,0
20.29,806.5,26.1,0.00383841,0,0,0
20.39,803,26.1,0.003862345,0,0,0
20.29,802,26.2,0.003853207,0,0,0
20.34,796,26.1,0.003850361,0,0,0
20.39,794.3333333,26.06666667,0.003857382,0,0,0
20.39,798,26,0.003847455,0,0,0
20.29,798,26,0.003823613,0,0,0
20.39,800.5,26,0.003847455,0,0,0
20.39,801,26,0.003847455,0,0,0
20.39,804,25.96333333,0.003841996,0,0,0
20.39,810.5,25.945,0.003839266,0,0,0
20.39,807,25.89,0.003831077,0,0,0
20.39,795.5,25.89,0.003831077,0,0,0
20.39,799,25.89,0.003831077,0,0,0
20.39,793,25.89,0.003831077,0,0,0
20.39,796.5,25.89,0.003831077,0,0,0
20.39,809,25.84,0.003823633,0,0,0
20.39,802,25.89,0.003831077,0,0,0
20.34,798,25.89,0.003819191,0,0,0
20.39,799.5,25.84,0.003823633,0,0,0
20.34,802,25.89,0.003819191,0,0,0
20.39,808,25.79,0.003816189,0,0,0
20.39,801,25.79,0.003816189,0,0,0
20.39,800,25.79,0.003816189,0,0,0
20.39,795,25.79,0.003816189,0,0,0
20.35666667,791.3333333,25.79,0.003808292,0,0,0
20.39,791,25.79,0.003816189,0,0,0
20.39,789.5,25.79,0.003816189,0,0,0
20.39,789.5,25.79,0.003816189,0,0,0
20.39,784.3333333,25.76,0.003811723,0,0,0
20.39,780,25.79,0.003816189,0,0,0
20.39,781.5,25.745,0.003809489,0,0,0
20.39,787,25.79,0.003816189,0,0,0
20.39,786.5,25.79,0.003816189,0,0,0
20.39,784.3333333,25.79,0.003816189,0,0,0
20.39,791,25.7,0.00380279,0,0,0
20.39,788,25.745,0.003809489,0,0,0
20.39,787,25.7,0.00380279,0,0,0
20.39,781,25.7,0.00380279,0,0,0
20.39,784,25.7,0.00380279,0,0,0
20.39,781.6666667,25.66666667,0.003797828,0,0,0
20.445,781.5,25.7,0.003815806,0,0,0
20.39,782.5,25.6,0.003787903,0,0,0
20.39,781,25.6,0.003787903,0,0,0
20.46333333,778,25.66666667,0.003815168,0,0,0
